task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
8;minikube-m02;d7/a6539e;nf-d7a6539e3f410b9b429c2f9d6e311cbb;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED;genome.interval_list;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (genome.interval_list);COMPLETED;0;-;quay.io/biocontainers/gawk:5.1.0;1;14400000;-;1073741824;1;1704301625184;1704301626000;1704301627000;1816;0;-;46.5;0.0;2883584;11575296;2883584;11579392;45679;1060;147;18;8192;12288;5;0;/data/work/d7/a6539e3f410b9b429c2f9d6e311cbb;-;-
1;minikube-m04;3a/8dffee;nf-3a8dffeeaf8ac84a377fb7b631f5209b;NFCORE_SAREK:SAREK:PREPARE_GENOME:SAMTOOLS_FAIDX;genome.fasta;NFCORE_SAREK:SAREK:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fasta);COMPLETED;0;-;quay.io/biocontainers/samtools:1.15.1--h1170115_0;1;14400000;-;5368709120;1;1704301625247;1704301626000;1704301626000;753;0;-;43.5;0.0;3276800;5640192;3276800;5644288;143735;4901;221;19;45056;12288;4;3;/data/work/3a/8dffeeaf8ac84a377fb7b631f5209b;-;-
2;minikube-m03;e2/51e8e0;nf-e251e8e07201c0e3ab39fca9873d7440;NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_INDELS;mills_and_1000G.indels.vcf;NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_INDELS (mills_and_1000G.indels.vcf);COMPLETED;0;-;quay.io/biocontainers/tabix:1.11--hdfd78af_0;1;14400000;-;1073741824;1;1704301625301;1704301626000;1704301626000;699;0;-;36.4;0.0;3276800;5640192;3276800;5644288;76060;3127;187;46;12288;12288;4;1;/data/work/e2/51e8e07201c0e3ab39fca9873d7440;-;-
5;minikube-m02;71/4eedd6;nf-714eedd6586d930bf1391f24003e3393;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:GATK4_INTERVALLISTTOBED;genome;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:GATK4_INTERVALLISTTOBED (genome);COMPLETED;0;-;quay.io/biocontainers/gatk4:4.2.6.1--hdfd78af_0;2;14400000;-;5368709120;1;1704301625381;1704301626000;1704301634000;8619;8000;-;182.3;0.6;364900352;18297978880;364900352;18298793984;104354207;697339;37626;241;4096;1163264;15;4;/data/work/71/4eedd6586d930bf1391f24003e3393;-;-
3;minikube-m04;34/ae4373;nf-34ae4373da00f2716389c92ea6df0651;NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_DBSNP;dbsnp_146.hg38.vcf;NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_DBSNP (dbsnp_146.hg38.vcf);COMPLETED;0;-;quay.io/biocontainers/tabix:1.11--hdfd78af_0;1;14400000;-;1073741824;1;1704301631958;1704301632000;1704301632000;42;0;-;60.0;0.0;3145728;5640192;3145728;5644288;125936;3118;188;46;61440;12288;4;1;/data/work/34/ae4373da00f2716389c92ea6df0651;-;-
9;minikube-m03;d1/2b9364;nf-d12b9364858da75387859ace73fc6a20;NFCORE_SAREK:SAREK:PREPARE_GENOME:BWAMEM1_INDEX;genome.fasta;NFCORE_SAREK:SAREK:PREPARE_GENOME:BWAMEM1_INDEX (genome.fasta);COMPLETED;0;-;quay.io/biocontainers/bwa:0.7.17--hed695b0_7;2;28800000;-;5368709120;1;1704301632080;1704301632000;1704301634000;1920;1000;-;32.7;0.0;3014656;11575296;3014656;11579392;226386;113140;166;65;45056;139264;4;2;/data/work/d1/2b9364858da75387859ace73fc6a20;-;-
13;minikube-m02;8a/ad04d4;nf-8aad04d4064bc6a28a0c90b2e9193b29;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test2-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test2-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301632162;1704301633000;1704301639000;6838;5000;-;173.1;0.3;200712192;3620610048;202178560;3677900800;22242603;4322727;10408;12238;352256;4911104;12;3;/data/work/8a/ad04d4064bc6a28a0c90b2e9193b29;-;-
6;minikube-m04;81/573043;nf-81573043d09dac15b9b6d727732b6418;NFCORE_SAREK:SAREK:PREPARE_GENOME:GATK4_CREATESEQUENCEDICTIONARY;genome.fasta;NFCORE_SAREK:SAREK:PREPARE_GENOME:GATK4_CREATESEQUENCEDICTIONARY (genome.fasta);COMPLETED;0;-;quay.io/biocontainers/gatk4:4.2.6.1--hdfd78af_0;2;28800000;-;5368709120;1;1704301636920;1704301637000;1704301645000;8080;8000;-;176.4;0.6;357019648;18295881728;357019648;18298793984;104331163;697558;37553;243;45056;974848;16;26;/data/work/81/573043d09dac15b9b6d727732b6418;-;-
14;minikube-m02;65/2ec8fe;nf-652ec8fe510d9ea1ac0060bf3e223065;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test3-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test3-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301637095;1704301638000;1704301645000;7905;6000;-;187.1;0.8;475901952;3618512896;476164096;3683528704;51468758;3891413;67353;11482;29618176;4411392;12;9;/data/work/65/2ec8fe510d9ea1ac0060bf3e223065;-;-
12;minikube-m03;4d/142ee5;nf-4d142ee5c2e86373661efc6c49601f0f;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test1-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test1-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301637016;1704301637000;1704301649000;11984;11000;-;176.6;1.0;564187136;3620610048;574496768;3675803648;54448181;3595214;73798;11069;32718848;4202496;10;3;/data/work/4d/142ee5c2e86373661efc6c49601f0f;-;-
15;minikube-m04;5f/006a0f;nf-5f006a0f99049577e61325b746ec4b21;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test4-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test4-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301641967;1704301642000;1704301650000;8033;7000;-;184.2;1.0;562241536;3620610048;563384320;3677900800;55757276;3639812;76283;11241;34009088;4288512;10;34;/data/work/5f/006a0f99049577e61325b746ec4b21;-;-
17;minikube-m03;e2/3b6ce3;nf-e23b6ce30ab99ce5db7e95d3a324c168;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test8-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test8-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301646866;1704301647000;1704301654000;7134;6000;-;174.8;0.3;162725888;3616415744;163536896;3677900800;22165639;3546592;10084;10970;491520;4083712;15;33;/data/work/e2/3b6ce30ab99ce5db7e95d3a324c168;-;-
16;minikube-m02;ae/bd6195;nf-aebd61954f83797a6cc937ba134b5756;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC;test7-test_L1;NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (test7-test_L1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.11.9--0;2;28800000;-;4294967296;1;1704301646968;1704301648000;1704301655000;8032;6000;-;166.6;0.4;242647040;3620610048;243138560;3677900800;22248120;3621839;10384;11131;618496;4284416;14;23;/data/work/ae/bd61954f83797a6cc937ba134b5756;-;-
18;minikube-m04;21/6560dc;nf-216560dc0666f8e5f008e238dc792c04;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT;chr22_1-40001;NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr22_1-40001);COMPLETED;0;-;quay.io/biocontainers/tabix:1.11--hdfd78af_0;1;14400000;-;1073741824;1;1704301651903;1704301652000;1704301652000;97;0;-;53.6;0.0;3276800;5640192;3276800;5644288;81293;3207;220;47;8192;16384;4;1;/data/work/21/6560dc0666f8e5f008e238dc792c04;-;-
22;minikube-m02;c3/62a14b;nf-c362a14b11fd794564f734483a92e841;NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM;test2;NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM (test2);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:8110a70be2bfe7f75a2ea7f2a89cda4cc7732095-0;2;28800000;-;5368709120;1;1704301656898;1704301658000;1704301659000;2102;0;-;165.6;0.0;3014656;11575296;3014656;11579392;4074312;4005941;1094;941;434176;450560;5;0;/data/work/c3/62a14b11fd794564f734483a92e841;-;-
