task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;minikube-m03;df/6d3534;nf-df6d3534055f78bcf8f5a2e90d6cbd09;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;5368709120;1;1704303117254;1704303118000;1704303118000;746;81;-;56.2;0.0;12267520;18477056;12320768;19136512;606772;3267;225;13;16384;4096;20;2;/data/work/df/6d3534055f78bcf8f5a2e90d6cbd09;-;-
3;minikube-m02;7c/952011;nf-7c95201147a811c7033b8843919ba97a;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;5368709120;1;1704303121903;1704303122000;1704303123000;1097;442;-;96.2;0.0;10223616;17539072;10223616;17555456;12178862;400794;1619;61;12046336;401408;20;23;/data/work/7c/95201147a811c7033b8843919ba97a;-;-
4;minikube-m02;ad/ba9cd7;nf-adba9cd756508ca7d3d7760882da0aee;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;5368709120;1;1704303126727;1704303127000;1704303128000;1273;210;-;59.4;0.0;6291456;12136448;6291456;12152832;12981575;1240;463;17;12369920;16384;6;6;/data/work/ad/ba9cd756508ca7d3d7760882da0aee;-;-
2;minikube-m04;d5/602b2c;nf-d5602b2c7ba2d90f5742ffa934af085e;BWA_INDEX;genome.fa;BWA_INDEX (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;43200000;-;5368709120;1;1704303121793;1704303122000;1704303132000;10207;9332;-;96.8;0.1;60551168;65302528;60551168;65318912;49250843;33434021;1704;50;12365824;33468416;456;348;/data/work/d5/602b2c7ba2d90f5742ffa934af085e;-;-
5;minikube-m03;0a/40a35d;nf-0a40a35d12e1c7b408fd69eb5c8d113a;FASTQC;OSMOTIC_STRESS_T0_R1_T1;FASTQC (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;28800000;-;5368709120;1;1704303121991;1704303122000;1704303131000;9009;8584;-;151.8;0.5;287191040;3537629184;287191040;3537743872;41495568;4199854;32301;12558;10534912;4694016;11;69;/data/work/0a/40a35d12e1c7b408fd69eb5c8d113a;-;-
6;minikube-m04;6f/668e78;nf-6f668e7870f9d69ed106e5314b75e04b;FASTQC;OSMOTIC_STRESS_T0_R2_T1;FASTQC (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;28800000;-;5368709120;1;1704303122060;1704303122000;1704303131000;8940;8596;-;150.9;0.4;238149632;3535532032;238616576;3536797696;41541202;4172404;32369;12571;10575872;4689920;12;26;/data/work/6f/668e7870f9d69ed106e5314b75e04b;-;-
7;minikube-m03;c2/dd2140;nf-c2dd2140ccd5a5f669984b3692cb74f2;FASTQC;OSMOTIC_STRESS_T0A_R1_T1;FASTQC (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;28800000;-;5368709120;1;1704303131735;1704303132000;1704303140000;8265;7602;-;166.1;0.4;212271104;3533434880;212271104;3536072704;41496093;4199951;32303;12604;4096;4734976;11;2;/data/work/c2/dd2140ccd5a5f669984b3692cb74f2;-;-
11;minikube-m04;52/7de266;nf-527de266bd310151ddfebc988287f706;FASTQC;OSMOTIC_STRESS_T0A_R2_T1;FASTQC (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;28800000;-;5368709120;1;1704303136679;1704303137000;1704303146000;9321;8715;-;155.5;0.4;240128000;3537629184;240128000;3537965056;41540959;4172500;32368;12525;10575872;4661248;11;29;/data/work/52/7de266bd310151ddfebc988287f706;-;-
12;minikube-m03;59/8a703f;nf-598a703ffa8d420a905f7ad68a81d71a;FASTQC;OSMOTIC_STRESS_T0B_R1_T1;FASTQC (OSMOTIC_STRESS_T0B_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;28800000;-;5368709120;1;1704303136870;1704303137000;1704303146000;9130;8736;-;166.6;0.4;224301056;3533434880;224301056;3538120704;41496607;4199952;32305;12581;4096;4657152;11;54;/data/work/59/8a703ffa8d420a905f7ad68a81d71a;-;-
8;minikube-m02;62/3c5826;nf-623c58268f8d65d0860f6e233bfc1a3e;TRIMGALORE;OSMOTIC_STRESS_T0_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;43200000;-;5368709120;1;1704303136806;1704303137000;1704303153000;16194;16187;-;158.2;0.5;283987968;3280547840;294318080;3283312640;257597487;207718856;49914;36089;10534912;24956928;6086;1613;/data/work/62/3c58268f8d65d0860f6e233bfc1a3e;-;-
9;minikube-m04;9c/a4017a;nf-9ca4017a789e0516d82d40599053b2cd;TRIMGALORE;OSMOTIC_STRESS_T0_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;43200000;-;5368709120;1;1704303141658;1704303142000;1704303160000;18342;17562;-;157.6;0.4;266657792;3280564224;271486976;3285749760;259431668;209552577;51669;36361;4096;25165824;9006;2993;/data/work/9c/a4017a789e0516d82d40599053b2cd;-;-
