task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
6;cpu02;64/91c0ca;nf-6491c0ca775d8d879354f7bda46c45b2;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS;nCoV-2019.primer.bed;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed);COMPLETED;0;-;quay.io/biocontainers/python:3.9--1;6;21600000;-;38654705664;1;1709230044189;1709230047000;1709230049000;4811;1000;-;9.5;0.0;3190784;5632000;3190784;5636096;699417;4213;278;18;0;12288;2;3;/data/work/64/91c0ca775d8d879354f7bda46c45b2;-;-
2;cpu10;7b/43b767;nf-7b43b767132eebb34aebfad46b923a8f;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB;kraken2_hs22.tar.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709230044277;1709230045000;1709230046000;1723;1173;-;49.1;0.0;7061504;11599872;7061504;11616256;96380478;110259109;7211;7089;0;55144448;1300;51;/data/work/7b/43b767132eebb34aebfad46b923a8f;-;-
4;cpu03;9a/b2eee3;nf-9ab2eee3ebb938fdaa46c38f74bab8a2;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF;GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709230044345;1709230049000;1709230049000;4655;32;-;49.6;0.0;2899968;4071424;2899968;4079616;99145;5088;261;18;0;16384;2;1;/data/work/9a/b2eee3ebb938fdaa46c38f74bab8a2;-;-
9;cpu03;bf/01d07d;nf-bf01d07ddbbab59e4e5677031aa1aa21;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/bowtie2:2.4.4--py39hbb4e92a_0;6;21600000;-;53687091200;1;1709230044379;1709230048000;1709230049000;4621;0;-;108.3;0.0;3309568;5632000;3309568;5636096;1886601;8721308;593;3047;0;8810496;2;1;/data/work/bf/01d07ddbbab59e4e5677031aa1aa21;-;-
1;cpu03;ac/e5040d;nf-ace5040d3465ae1244ac9156018e0f4e;NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK;input.csv;NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv);COMPLETED;0;-;quay.io/biocontainers/python:3.9--1;1;14400000;-;6442450944;1;1709230044490;1709230048000;1709230049000;4510;0;-;63.6;0.0;3268608;5632000;3268608;5636096;711903;1378;279;18;0;12288;2;3;/data/work/ac/e5040d3465ae1244ac9156018e0f4e;-;-
8;cpu03;30/cee871;nf-30cee8716c01e6e26e92b56d6a0b403c;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA;nCoV-2019.primer.bed;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;6;21600000;-;38654705664;1;1709230044240;1709230049000;1709230050000;5760;0;-;21.8;0.0;2801664;11567104;2801664;11571200;92919;9825;157;413;0;24576;2;1;/data/work/30/cee8716c01e6e26e92b56d6a0b403c;-;-
5;cpu08;88/45af93;nf-8845af9329a4e126a4ac3284d8efb4c1;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/blast:2.12.0--pl5262h3289130_0;6;21600000;-;38654705664;1;1709230044311;1709230050000;1709230052000;7689;2000;-;22.3;0.0;41136128;151281664;41136128;218169344;247529;58058;362;45;0;110592;18;14;/data/work/88/45af9329a4e126a4ac3284d8efb4c1;-;-
3;cpu09;28/a0e994;nf-28a0e9943cb4b8ee0c308b0ff4db1eba;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_NEXTCLADE_DB;nextclade_sars-cov-2_MN908947_2022-06-14T12_00_00Z.tar.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_NEXTCLADE_DB (nextclade_sars-cov-2_MN908947_2022-06-14T12_00_00Z.tar.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709230044415;1709230050000;1709230050000;5585;89;-;81.8;0.0;3043328;4071424;3043328;4079616;10375060;18316751;1442;1206;45056;9179136;4;0;/data/work/28/a0e9943cb4b8ee0c308b0ff4db1eba;-;-
7;cpu09;18/1a8f6c;nf-181a8f6cbca84c09b957a8fd9a430500;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:CUSTOM_GETCHROMSIZES;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/samtools:1.15.1--h1170115_0;2;14400000;-;12884901888;1;1709230044454;1709230050000;1709230050000;5546;0;-;43.8;0.0;3276800;5632000;3276800;5636096;144169;4966;237;20;0;16384;4;0;/data/work/18/1a8f6cbca84c09b957a8fd9a430500;-;-
10;cpu09;74/efe59d;nf-74efe59db43123650489e300528d449d;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/snpeff:5.0--hdfd78af_1;2;14400000;-;12884901888;1;1709230050786;1709230051000;1709230054000;3214;2000;-;50.4;0.0;69750784;16154652672;69750784;16221605888;18772575;17056;4387;169;0;110592;15;9;/data/work/74/efe59db43123650489e300528d449d;-;-
