task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;cpu10;b9/7c2438;nf-b97c24385114813e17c39326e8cae1a4;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711805413610;1711805417000;1711805424000;10390;4974;-;1.2;0.0;3256320;5615616;3256320;5632000;613411;3285;225;13;0;4096;2;0;/data/work/b9/7c24385114813e17c39326e8cae1a4;-;-
4;cpu09;8d/86491e;nf-8d86491eaf76afe13d8b5b909852ea91;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711805429431;1711805432000;1711805432000;2569;143;-;78.5;0.0;3235840;5615616;3235840;5632000;12988134;1260;463;17;0;16384;3;0;/data/work/8d/86491eaf76afe13d8b5b909852ea91;-;-
3;cpu03;ac/0ad589;nf-ac0ad5890eada3ab4d25f18301ab2acb;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;12884901888;1;1711805429384;1711805434000;1711805435000;5616;448;-;99.3;0.0;10203136;16994304;10203136;17010688;12185429;400814;1619;61;0;401408;17;14;/data/work/ac/0ad5890eada3ab4d25f18301ab2acb;-;-
62;cpu08;9e/57608d;nf-9e57608df734688538cfdd82a21fcf4a;output_documentation;-;output_documentation;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711805431317;1711805437000;1711805438000;6683;504;-;74.3;0.0;11845632;17629184;11845632;17645568;3550781;1315234;582;13;0;1318912;9;10;/data/work/9e/57608df734688538cfdd82a21fcf4a;-;-
8;cpu09;e7/15d6af;nf-e715d6af2ea75c492d6712fa2f2fc2ab;TRIMGALORE;OSMOTIC_STRESS_T0_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430041;1711805432000;1711805442000;11959;10182;-;221.1;0.2;272719872;3212849152;272719872;3269369856;341841292;291748853;56391;25599;0;24797184;4676;140;/data/work/e7/15d6af2ea75c492d6712fa2f2fc2ab;-;-
10;cpu09;e6/1235e3;nf-e61235e3bdc0cdc4906f7f99f9f547e8;TRIMGALORE;OSMOTIC_STRESS_T0A_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430140;1711805432000;1711805442000;11860;10211;-;221.9;0.2;268693504;3217838080;268693504;3269353472;341832732;291749024;56215;25553;0;24809472;4837;145;/data/work/e6/1235e3bdc0cdc4906f7f99f9f547e8;-;-
61;cpu10;21/08c095;nf-2108c095887a7ec5f013b595208b3545;get_software_versions;-;get_software_versions;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711805431288;1711805438000;1711805442000;10712;4484;-;92.0;0.0;69586944;4421070848;69586944;4485984256;51678540;40455;13096;111;0;212992;37;74;/data/work/21/08c095887a7ec5f013b595208b3545;-;-
63;cpu10;a4/974970;nf-a4974970f0a4d2805e2ea764e6445411;MAKE_TSS_BED;genes.bed;MAKE_TSS_BED (genes.bed);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711805438124;1711805438000;1711805439000;876;33;-;74.4;0.0;3256320;5615616;3256320;5632000;854823;611005;230;39;0;212992;4;4;/data/work/a4/974970f0a4d2805e2ea764e6445411;-;-
9;cpu03;11/2c30ec;nf-112c30eccc9ca9e991caa9e101566cd4;TRIMGALORE;OSMOTIC_STRESS_T0_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430007;1711805434000;1711805447000;16993;12490;-;264.2;0.1;215486464;3208163328;215486464;3269345280;344135535;294033519;56076;25715;0;24973312;4429;206;/data/work/11/2c30eccc9ca9e991caa9e101566cd4;-;-
26;cpu03;a4/6a3702;nf-a46a37025771ac3e2368a962f55e6024;TRIMGALORE;OSMOTIC_STRESS_T0A_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430204;1711805435000;1711805447000;16796;12457;-;262.1;0.1;214532096;3208183808;214532096;3269365760;344135414;294033690;56837;25669;0;24989696;3636;197;/data/work/a4/6a37025771ac3e2368a962f55e6024;-;-
27;cpu10;ad/2eccba;nf-ad2eccba85391d485f99e11643ff91ad;TRIMGALORE;OSMOTIC_STRESS_T0B_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0B_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430276;1711805438000;1711805448000;17724;10184;-;214.1;0.2;245067776;3210178560;245067776;3269263360;341841500;291749023;56297;25553;0;24813568;4661;154;/data/work/ad/2eccba85391d485f99e11643ff91ad;-;-
32;cpu02;39/de975d;nf-39de975d2af70544e256634e912fbc73;TRIMGALORE;OSMOTIC_STRESS_T0C_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0C_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430401;1711805434000;1711805446000;15599;12481;-;250.5;0.1;207699968;3208101888;207699968;3269283840;341843050;291749022;55870;25530;0;24788992;4320;182;/data/work/39/de975d2af70544e256634e912fbc73;-;-
36;cpu10;3c/4f5070;nf-3c4f5070629b6872d5b2591a97b16fe8;TRIMGALORE;OSMOTIC_STRESS_T0D_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0D_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430531;1711805438000;1711805448000;17469;10223;-;223.9;0.2;266973184;3212357632;269459456;3269345280;341832636;291749022;55708;25599;0;24809472;4041;141;/data/work/3c/4f5070629b6872d5b2591a97b16fe8;-;-
40;cpu02;39/2857a5;nf-392857a532da8733e613760130fa7515;TRIMGALORE;OSMOTIC_STRESS_T0E_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0E_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430658;1711805434000;1711805446000;15342;12430;-;257.0;0.1;200040448;3208192000;200040448;3271471104;341843225;291749022;56289;25530;0;24788992;4441;210;/data/work/39/2857a532da8733e613760130fa7515;-;-
2;cpu08;84/25eba6;nf-8425eba66d3d42009839598f13d31cab;BWA_INDEX;genome.fa;BWA_INDEX (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805429328;1711805437000;1711805448000;18672;11166;-;96.8;0.0;60772352;65286144;60772352;65302528;49257414;33434043;1704;50;0;33468416;415;1124;/data/work/84/25eba66d3d42009839598f13d31cab;-;-
30;cpu09;ba/f4b67b;nf-baf4b67b9d7f945d2d8a3f164d7e770d;TRIMGALORE;OSMOTIC_STRESS_T0B_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0B_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430338;1711805445000;1711805455000;24662;10123;-;226.8;0.2;284315648;3212357632;284315648;3267248128;344134149;294033700;56271;25738;0;24952832;4952;138;/data/work/ba/f4b67b9d7f945d2d8a3f164d7e770d;-;-
34;cpu09;49/f87cef;nf-49f87cef7b7aeb30c8d37dd5fe09fb2b;TRIMGALORE;OSMOTIC_STRESS_T0C_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0C_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430464;1711805445000;1711805455000;24536;10150;-;224.3;0.2;301015040;3212361728;301015040;3269349376;344125482;294033699;56738;25715;0;24952832;4656;156;/data/work/49/f87cef7b7aeb30c8d37dd5fe09fb2b;-;-
44;cpu08;5a/dc42eb;nf-5adc42eb6f3ae38fd4b4414372970641;TRIMGALORE;OSMOTIC_STRESS_T0F_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0F_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430781;1711805437000;1711805453000;22219;16389;-;252.5;0.2;261857280;3212361728;261959680;3269349376;341844628;291749024;55652;25530;0;24821760;4161;266;/data/work/5a/dc42eb6f3ae38fd4b4414372970641;-;-
38;cpu02;9b/95790c;nf-9b95790cee29def1b98972fbfe104ed7;TRIMGALORE;OSMOTIC_STRESS_T0D_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0D_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430594;1711805449000;1711805461000;30406;12469;-;265.0;0.2;220856320;3208167424;220856320;3269349376;344127779;294033764;56253;25715;0;24952832;3711;192;/data/work/9b/95790cee29def1b98972fbfe104ed7;-;-
42;cpu02;8a/ab9f28;nf-8aab9f2815a70f35742dff786489548a;TRIMGALORE;OSMOTIC_STRESS_T0E_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0E_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430722;1711805449000;1711805461000;30278;12339;-;262.9;0.1;215195648;3208163328;215195648;3269345280;344136726;294033763;56123;25692;0;24936448;3567;200;/data/work/8a/ab9f2815a70f35742dff786489548a;-;-
46;cpu03;3e/350a9a;nf-3e350a9ac07c1d0bc785f76808e1718e;TRIMGALORE;OSMOTIC_STRESS_T0F_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0F_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430847;1711805450000;1711805462000;31153;12362;-;256.6;0.1;214159360;3208192000;215183360;3269373952;344136051;294033766;56277;25669;0;24952832;3651;201;/data/work/3e/350a9ac07c1d0bc785f76808e1718e;-;-
48;cpu03;a9/8953c4;nf-a98953c4cc1a641c02b0da746e113f82;TRIMGALORE;OSMOTIC_STRESS_T15_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T15_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430906;1711805450000;1711805464000;33094;13596;-;239.5;0.1;190406656;3208073216;190406656;3269255168;345198979;294815968;57195;25690;0;25391104;4396;189;/data/work/a9/8953c4cc1a641c02b0da746e113f82;-;-
50;cpu10;07/4272e1;nf-074272e1369a2051b0b2e225de6c129a;TRIMGALORE;OSMOTIC_STRESS_T15A_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T15A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805430967;1711805451000;1711805461000;30033;10232;-;221.7;0.2;274694144;3212263424;274694144;3267153920;345197084;294816136;56678;25713;0;25403392;4239;216;/data/work/07/4272e1369a2051b0b2e225de6c129a;-;-
54;cpu10;cc/a8e8c7;nf-cca8e8c7df8807bfc5430e2d04bbe025;TRIMGALORE;OSMOTIC_STRESS_T15C_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T15C_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805431085;1711805451000;1711805461000;29915;10313;-;221.0;0.2;272793600;3212275712;272896000;3271360512;345205232;294816135;57425;25713;0;25403392;4166;143;/data/work/cc/a8e8c7df8807bfc5430e2d04bbe025;-;-
58;cpu09;23/69fb59;nf-2369fb59d8a5d9b33265ab9a97813ae2;TRIMGALORE;OSMOTIC_STRESS_T15E_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T15E_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711805431201;1711805458000;1711805468000;36799;10290;-;224.3;0.2;290680832;3212378112;294633472;3267268608;345205721;294816138;56395;25667;0;25387008;3968;121;/data/work/23/69fb59d8a5d9b33265ab9a97813ae2;-;-
