task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;cpu09;a1/ea4b08;nf-a1ea4b082d2b68b696a72351d8a05d2c;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711795463167;1711795463000;1711795474000;10833;4947;-;1.2;0.0;3321856;5615616;3321856;5632000;613331;3286;225;13;0;4096;2;2;/data/work/a1/ea4b082d2b68b696a72351d8a05d2c;-;-
3;cpu08;e4/d6f427;nf-e4d6f42760f4cec11b9fade4ce655561;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;12884901888;1;1711795479218;1711795485000;1711795486000;6782;728;-;81.6;0.0;3383296;5615616;3383296;5632000;12185428;400813;1619;61;0;401408;2;4;/data/work/e4/d6f42760f4cec11b9fade4ce655561;-;-
4;cpu02;ff/2a131c;nf-ff2a131c128d0aaeb0c6be3ce36c7a11;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711795479265;1711795485000;1711795485000;5735;172;-;77.1;0.0;3231744;5615616;3231744;5632000;12988133;1259;463;17;0;16384;3;2;/data/work/ff/2a131c128d0aaeb0c6be3ce36c7a11;-;-
14;cpu09;75/ba5dd9;nf-75ba5dd96ceccfc5b5b63231b74e678c;FASTQC;OSMOTIC_STRESS_T0C_R1_T1;FASTQC (OSMOTIC_STRESS_T0C_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479493;1711795482000;1711795487000;7507;5555;-;200.9;0.2;287543296;4557074432;289796096;4611964928;41558853;4199971;35962;12558;0;4608000;11;8;/data/work/75/ba5dd96ceccfc5b5b63231b74e678c;-;-
19;cpu09;83/b4d132;nf-83b4d132f0bd10e1c8faad54583a8505;FASTQC;OSMOTIC_STRESS_T0E_R2_T1;FASTQC (OSMOTIC_STRESS_T0E_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479723;1711795482000;1711795487000;7277;5540;-;192.7;0.2;297472000;4557074432;299749376;4614062080;41604428;4172520;36095;12525;0;4599808;11;9;/data/work/83/b4d132f0bd10e1c8faad54583a8505;-;-
20;cpu09;ba/0fb295;nf-ba0fb29593c69860556dd946cbdcb85f;FASTQC;OSMOTIC_STRESS_T0F_R1_T1;FASTQC (OSMOTIC_STRESS_T0F_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479771;1711795482000;1711795486000;6229;4588;-;225.3;0.2;251052032;4557074432;254029824;4616159232;41558859;4199972;35986;12581;0;4587520;12;7;/data/work/ba/0fb29593c69860556dd946cbdcb85f;-;-
62;cpu03;3b/87579b;nf-3b87579b68d68d29fd745554e6d0266f;output_documentation;-;output_documentation;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711795481241;1711795488000;1711795488000;6759;384;-;81.5;0.0;3350528;5615616;3350528;5632000;3550781;1315235;582;13;0;1318912;8;6;/data/work/3b/87579b68d68d29fd745554e6d0266f;-;-
2;cpu10;77/bbf8e7;nf-77bbf8e77f934ef129f5665680c1ddd3;BWA_INDEX;genome.fa;BWA_INDEX (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711795479162;1711795484000;1711795490000;10838;5820;-;93.6;0.0;60563456;65286144;60563456;65302528;49257484;33434039;1704;50;0;33468416;484;497;/data/work/77/bbf8e77f934ef129f5665680c1ddd3;-;-
5;cpu02;37/0e9743;nf-370e9743e9c31222a01f47df7a3f95cc;FASTQC;OSMOTIC_STRESS_T0_R1_T1;FASTQC (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479353;1711795485000;1711795492000;12647;6826;-;228.5;0.2;293826560;4562546688;293826560;4614062080;41561040;4199874;36068;12558;0;4673536;11;12;/data/work/37/0e9743e9c31222a01f47df7a3f95cc;-;-
7;cpu02;a2/321a71;nf-a2321a713b5513e7265ac19084eca2b5;FASTQC;OSMOTIC_STRESS_T0A_R1_T1;FASTQC (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479389;1711795485000;1711795492000;12611;6813;-;225.4;0.2;268066816;4560572416;268066816;4614062080;41561266;4199971;36091;12604;0;4694016;12;10;/data/work/a2/321a713b5513e7265ac19084eca2b5;-;-
13;cpu02;1c/d61caa;nf-1cd61caa893acf8a1aafe35612562192;FASTQC;OSMOTIC_STRESS_T0B_R2_T1;FASTQC (OSMOTIC_STRESS_T0B_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479549;1711795484000;1711795491000;11451;6947;-;209.1;0.2;259121152;4557074432;259121152;4614062080;41606067;4172519;36150;12525;0;4644864;11;6;/data/work/1c/d61caa893acf8a1aafe35612562192;-;-
15;cpu10;58/d66884;nf-58d66884f942758048cc94b816409518;FASTQC;OSMOTIC_STRESS_T0C_R2_T1;FASTQC (OSMOTIC_STRESS_T0C_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479585;1711795484000;1711795490000;10415;5600;-;188.1;0.2;295993344;4557074432;295993344;4611964928;41596245;4172517;36088;12548;0;4612096;11;3;/data/work/58/d66884f942758048cc94b816409518;-;-
21;cpu10;07/29a12a;nf-0729a12a9f13094b327b2a84fb26ea87;FASTQC;OSMOTIC_STRESS_T0F_R2_T1;FASTQC (OSMOTIC_STRESS_T0F_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479803;1711795484000;1711795489000;9197;4627;-;221.4;0.2;249417728;4554809344;249417728;4614062080;41603846;4172518;36060;12525;0;4583424;11;9;/data/work/07/29a12a9f13094b327b2a84fb26ea87;-;-
63;cpu09;77/a04466;nf-77a04466d8173367ff3c32d338bb97be;MAKE_TSS_BED;genes.bed;MAKE_TSS_BED (genes.bed);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711795487913;1711795488000;1711795488000;87;55;-;77.7;0.0;3321856;5615616;3321856;5632000;854742;611006;230;39;0;212992;3;0;/data/work/77/a04466d8173367ff3c32d338bb97be;-;-
6;cpu08;ae/4c39a4;nf-ae4c39a471b83713dcecd6cafd1594a6;FASTQC;OSMOTIC_STRESS_T0_R2_T1;FASTQC (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479314;1711795485000;1711795494000;14686;8966;-;216.4;0.2;281059328;4559011840;281305088;4560965632;41599662;4172427;36224;12502;0;4608000;11;7;/data/work/ae/4c39a471b83713dcecd6cafd1594a6;-;-
8;cpu03;ea/37b882;nf-ea37b882b2a5db8ecd6f8b12fbd1a181;FASTQC;OSMOTIC_STRESS_T0A_R2_T1;FASTQC (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479423;1711795488000;1711795495000;15577;6745;-;223.4;0.2;273477632;4557074432;277307392;4614062080;41598641;4172522;36225;12502;0;4624384;10;12;/data/work/ea/37b882b2a5db8ecd6f8b12fbd1a181;-;-
9;cpu08;7b/cfdf55;nf-7bcfdf55757a1dced0ee040fcf2824b2;FASTQC;OSMOTIC_STRESS_T0B_R1_T1;FASTQC (OSMOTIC_STRESS_T0B_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479458;1711795485000;1711795494000;14542;8944;-;216.7;0.2;287703040;4557074432;287805440;4614062080;41561968;4199972;36106;12535;0;4608000;11;8;/data/work/7b/cfdf55757a1dced0ee040fcf2824b2;-;-
16;cpu03;e7/ad834f;nf-e7ad834f60867e10cf80d84873a012da;FASTQC;OSMOTIC_STRESS_T0D_R1_T1;FASTQC (OSMOTIC_STRESS_T0D_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479621;1711795488000;1711795495000;15379;6735;-;219.0;0.2;258093056;4557074432;261591040;4611964928;41561248;4199972;36091;12604;0;4640768;10;14;/data/work/e7/ad834f60867e10cf80d84873a012da;-;-
18;cpu08;b8/0f9695;nf-b80f96950d3e38ef1c4ae99e1fda8a33;FASTQC;OSMOTIC_STRESS_T0E_R1_T1;FASTQC (OSMOTIC_STRESS_T0E_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711795479653;1711795485000;1711795494000;14347;8917;-;217.1;0.2;297869312;4557074432;299679744;4616159232;41562519;4199970;36114;12558;0;4616192;11;6;/data/work/b8/0f96950d3e38ef1c4ae99e1fda8a33;-;-
