task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;cpu08;84/cfa2ec;nf-84cfa2ec6f2395424b571a6ae5848832;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753840422;1711753842000;1711753848000;7578;4980;-;1.4;0.0;3293184;5615616;3293184;5632000;613332;3284;225;13;0;4096;2;2;/data/work/84/cfa2ec6f2395424b571a6ae5848832;-;-
62;cpu03;81/bbf2d2;nf-81bbf2d2338cf29ced0fed123a38fa33;output_documentation;-;output_documentation;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753855374;1711753859000;1711753859000;3626;411;-;73.3;0.0;11988992;18055168;11988992;18071552;3550778;1315234;582;13;0;1318912;5;7;/data/work/81/bbf2d2338cf29ced0fed123a38fa33;-;-
3;cpu10;2a/1b25ba;nf-2a1b25bab3944a13fd99e57a01395a0e;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;12884901888;1;1711753853278;1711753859000;1711753859000;5722;317;-;92.2;0.0;3301376;5615616;3301376;5632000;12185502;400812;1619;61;0;401408;8;9;/data/work/2a/1b25bab3944a13fd99e57a01395a0e;-;-
4;cpu03;1f/7485b5;nf-1f7485b508e2f8401991f939423ae0de;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753853341;1711753859000;1711753859000;5659;231;-;59.7;0.0;4886528;12120064;4886528;12136448;12988141;1259;463;17;0;16384;13;5;/data/work/1f/7485b508e2f8401991f939423ae0de;-;-
61;cpu03;02/c85f84;nf-02c85f84c2cd673db748b13fb9e565ef;get_software_versions;-;get_software_versions;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753855341;1711753859000;1711753865000;9659;6288;-;91.2;0.1;91926528;4520386560;91926528;4520452096;51679151;40455;13169;111;0;217088;55;164;/data/work/02/c85f84c2cd673db748b13fb9e565ef;-;-
2;cpu08;4a/dda49d;nf-4adda49dc7e5a6cc21d362dbe6d27ea9;BWA_INDEX;genome.fa;BWA_INDEX (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711753853227;1711753854000;1711753869000;15773;11690;-;92.7;0.0;60583936;65286144;60583936;65302528;49257409;33434042;1704;50;0;33468416;386;946;/data/work/4a/dda49dc7e5a6cc21d362dbe6d27ea9;-;-
12;cpu10;76/bb4595;nf-76bb4595dad9d8e5a1f950ea1b4e1362;TRIMGALORE;OSMOTIC_STRESS_T0A_R1_T1;TRIMGALORE (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711753853951;1711753859000;1711753869000;15049;10223;-;220.4;0.2;239747072;3212275712;239747072;3269263360;341832941;291749022;55584;25530;0;24793088;4541;149;/data/work/76/bb4595dad9d8e5a1f950ea1b4e1362;-;-
22;cpu10;1b/d59eb9;nf-1bd59eb9bc2f80eccbd83ce7c7bc39e3;TRIMGALORE;OSMOTIC_STRESS_T0A_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711753853984;1711753859000;1711753869000;15016;10220;-;225.6;0.2;303063040;3212357632;303063040;3269345280;344133915;294033764;56535;25738;0;24952832;4663;176;/data/work/1b/d59eb9bc2f80eccbd83ce7c7bc39e3;-;-
63;cpu03;20/0c84ac;nf-200c84acc2148e26fe54532f54f02c9d;MAKE_TSS_BED;genes.bed;MAKE_TSS_BED (genes.bed);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753864621;1711753866000;1711753866000;1379;68;-;64.0;0.0;3334144;5615616;3334144;5632000;854746;611005;230;39;0;212992;2;4;/data/work/20/0c84acc2148e26fe54532f54f02c9d;-;-
11;cpu03;db/141407;nf-db1414071c0c014151c012e6f6aae102;TRIMGALORE;OSMOTIC_STRESS_T0_R2_T1;TRIMGALORE (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711753853816;1711753859000;1711753872000;18184;12537;-;260.5;0.1;201023488;3208187904;201023488;3271467008;344136018;294033585;56356;25692;0;25030656;4398;208;/data/work/db/1414071c0c014151c012e6f6aae102;-;-
