task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
2;cpu10;32/fbd913;nf-32fbd91389e5f0790a5ea69f2595fb5a;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA;nCoV-2019.primer.bed;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;6;21600000;-;38654705664;1;1709235896802;1709235897000;1709235899000;2198;0;-;3.8;0.0;2940928;11567104;2940928;11571200;92882;9824;157;413;0;24576;2;1;/data/work/32/fbd91389e5f0790a5ea69f2595fb5a;-;-
7;cpu03;55/35f427;nf-5535f427ef0f30a566a30b05191571c4;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS;nCoV-2019.primer.bed;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed);COMPLETED;0;-;quay.io/biocontainers/python:3.9--1;6;21600000;-;38654705664;1;1709235896954;1709235898000;1709235899000;2046;1000;-;71.1;0.0;3227648;5632000;3227648;5636096;699446;4213;278;18;0;12288;2;1;/data/work/55/35f427ef0f30a566a30b05191571c4;-;-
9;cpu03;79/8301b2;nf-798301b20704e1122c7b68505442f619;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF;GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709235897029;1709235898000;1709235899000;1971;76;-;23.5;0.0;2912256;4071424;2912256;4079616;99145;5088;261;18;0;16384;2;2;/data/work/79/8301b20704e1122c7b68505442f619;-;-
3;cpu10;04/bce863;nf-04bce86323907855536d54af51fbdc25;NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK;input.csv;NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv);COMPLETED;0;-;quay.io/biocontainers/python:3.9--1;1;14400000;-;6442450944;1;1709235897062;1709235897000;1709235898000;938;0;-;6.1;0.0;3239936;5632000;3239936;5636096;711867;1377;279;18;0;12288;2;2;/data/work/04/bce86323907855536d54af51fbdc25;-;-
8;cpu02;ab/43c72e;nf-ab43c72e472d990ac37f54ba7909e3fa;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/blast:2.12.0--pl5262h3289130_0;6;21600000;-;38654705664;1;1709235896753;1709235903000;1709235905000;8247;1000;-;18.8;0.0;41480192;151281664;41480192;218169344;247548;58058;362;45;0;110592;18;13;/data/work/ab/43c72e472d990ac37f54ba7909e3fa;-;-
4;cpu08;c9/a56a3c;nf-c9a56a3c3b539554c3cbc1dc3ea673c2;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB;kraken2_hs22.tar.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709235896845;1709235904000;1709235905000;8155;925;-;107.5;0.0;3088384;4071424;3088384;4079616;96380513;110259111;7210;7089;0;55144448;2;3;/data/work/c9/a56a3c3b539554c3cbc1dc3ea673c2;-;-
5;cpu02;23/e23e04;nf-23e23e0478d9018d47ae089c026b1d55;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:CUSTOM_GETCHROMSIZES;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/samtools:1.15.1--h1170115_0;2;14400000;-;12884901888;1;1709235896880;1709235903000;1709235904000;7120;0;-;56.4;0.0;3215360;5632000;3215360;5636096;144138;4966;237;20;245760;16384;2;0;/data/work/23/e23e0478d9018d47ae089c026b1d55;-;-
1;cpu08;1d/5d0e14;nf-1d5d0e148b363f0a63b59ccb67f98acf;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_NEXTCLADE_DB;nextclade_sars-cov-2_MN908947_2022-06-14T12_00_00Z.tar.gz;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_NEXTCLADE_DB (nextclade_sars-cov-2_MN908947_2022-06-14T12_00_00Z.tar.gz);COMPLETED;0;-;ubuntu:20.04;2;14400000;-;12884901888;1;1709235896919;1709235904000;1709235904000;7081;126;-;96.7;0.0;2920448;4071424;2920448;4079616;10374925;18316752;1442;1206;0;9179136;3;5;/data/work/1d/5d0e148b363f0a63b59ccb67f98acf;-;-
6;cpu09;06/2f66fa;nf-062f66fab0f8e64abac47509c40a7b03;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/bowtie2:2.4.4--py39hbb4e92a_0;6;21600000;-;53687091200;1;1709235896989;1709235906000;1709235907000;10011;1000;-;127.2;0.0;3293184;5632000;3293184;5636096;1886612;8721309;594;3048;20480;8810496;2;2;/data/work/06/2f66fab0f8e64abac47509c40a7b03;-;-
10;cpu10;f7/f66ebc;nf-f7f66ebcd6fd17adeaa8720ccf353bd2;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD;nCoV-2019.reference.fasta;NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta);COMPLETED;0;-;quay.io/biocontainers/snpeff:5.0--hdfd78af_1;2;14400000;-;12884901888;1;1709235903388;1709235904000;1709235905000;1612;1000;-;63.5;0.0;70037504;16222814208;70127616;16222818304;18772231;17055;4372;169;0;90112;14;9;/data/work/f7/f66ebcd6fd17adeaa8720ccf353bd2;-;-
