task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;cpu10;e9/cd570a;nf-e9cd570a01bf2800c118f93a38e3bd4b;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753175286;1711753184000;1711753193000;17714;4994;-;1.4;0.0;3194880;5615616;3194880;5632000;613411;3284;225;13;0;4096;2;2;/data/work/e9/cd570a01bf2800c118f93a38e3bd4b;-;-
4;cpu02;94/cd6701;nf-94cd67010302b8845812f1a8838d055e;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753195180;1711753200000;1711753201000;5820;246;-;50.5;0.0;4820992;12120064;4820992;12136448;12988133;1259;463;17;0;16384;10;13;/data/work/94/cd67010302b8845812f1a8838d055e;-;-
62;cpu02;04/942496;nf-049424960fd3ccfb638ff0e97fb65902;output_documentation;-;output_documentation;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711753197151;1711753200000;1711753201000;3849;365;-;85.3;0.0;3190784;5615616;3190784;5632000;3550772;1315234;582;13;0;1318912;3;2;/data/work/04/9424960fd3ccfb638ff0e97fb65902;-;-
3;cpu10;5c/ef8e78;nf-5cef8e788651d47f48798005d1d988b0;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;12884901888;1;1711753195118;1711753204000;1711753205000;9882;291;-;99.6;0.0;10948608;17911808;10948608;17928192;12185502;400812;1619;61;0;401408;14;13;/data/work/5c/ef8e788651d47f48798005d1d988b0;-;-
6;cpu02;6e/1b4498;nf-6e1b449827cd7a8f1e80dc3cfec144b1;FASTQC;OSMOTIC_STRESS_T0_R2_T1;FASTQC (OSMOTIC_STRESS_T0_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195240;1711753200000;1711753207000;11760;6775;-;225.3;0.2;286863360;4557074432;286965760;4614062080;41597758;4172426;36139;12571;0;4640768;11;7;/data/work/6e/1b449827cd7a8f1e80dc3cfec144b1;-;-
5;cpu02;c2/a6118a;nf-c2a6118ad247d0a5606e0650889f918c;FASTQC;OSMOTIC_STRESS_T0_R1_T1;FASTQC (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195278;1711753200000;1711753207000;11722;6713;-;226.3;0.2;296468480;4557074432;296468480;4616159232;41561334;4199874;36102;12581;0;4689920;11;27;/data/work/c2/a6118ad247d0a5606e0650889f918c;-;-
7;cpu02;bf/2e26ea;nf-bf2e26ea849eff5e3e8f480150881d01;FASTQC;OSMOTIC_STRESS_T0A_R1_T1;FASTQC (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195310;1711753200000;1711753207000;11690;6723;-;223.0;0.2;283566080;4557074432;283566080;4614062080;41561205;4199971;36085;12581;0;4689920;12;5;/data/work/bf/2e26ea849eff5e3e8f480150881d01;-;-
8;cpu09;1e/3e2e9d;nf-1e3e2e9dd25a7cd9490de4e4f6d2f4f6;FASTQC;OSMOTIC_STRESS_T0A_R2_T1;FASTQC (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195343;1711753202000;1711753207000;11657;4629;-;227.2;0.2;250654720;4554977280;251015168;4614062080;41595477;4172521;36039;12571;0;4583424;11;14;/data/work/1e/3e2e9dd25a7cd9490de4e4f6d2f4f6;-;-
9;cpu09;ed/53c778;nf-ed53c77814d4ff551bbbdae4a77eb51c;FASTQC;OSMOTIC_STRESS_T0B_R1_T1;FASTQC (OSMOTIC_STRESS_T0B_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195382;1711753202000;1711753209000;13618;6516;-;170.3;0.2;287019008;4557074432;291782656;4611964928;41559281;4199972;36001;12558;0;4673536;11;8;/data/work/ed/53c77814d4ff551bbbdae4a77eb51c;-;-
10;cpu09;aa/14562e;nf-aa14562edf97eaf5f9d23d61c17bdc0c;FASTQC;OSMOTIC_STRESS_T0B_R2_T1;FASTQC (OSMOTIC_STRESS_T0B_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711753195438;1711753202000;1711753208000;12562;5510;-;190.4;0.2;291074048;4557074432;291176448;4611964928;41603880;4172519;36068;12525;0;4632576;11;19;/data/work/aa/14562edf97eaf5f9d23d61c17bdc0c;-;-
