task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;cpu03;c8/587660;nf-c85876609f5dcf453982c66701ccb4d4;CHECK_DESIGN;input.csv;CHECK_DESIGN (input.csv);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711747257766;1711747261000;1711747267000;9234;4996;-;1.2;0.0;3280896;5615616;3280896;5632000;613335;3285;225;13;0;4096;2;0;/data/work/c8/5876609f5dcf453982c66701ccb4d4;-;-
3;cpu09;2d/1c5d34;nf-2d1c5d3449aedd8b3c4315fbbf7dbcf8;MAKE_GENE_BED;genes.gtf;MAKE_GENE_BED (genes.gtf);COMPLETED;0;-;nfcore/atacseq:1.2.2;2;21600000;-;12884901888;1;1711747272458;1711747275000;1711747275000;2542;302;-;97.1;0.0;3227648;5615616;3227648;5632000;12185417;400813;1619;61;0;401408;2;2;/data/work/2d/1c5d3449aedd8b3c4315fbbf7dbcf8;-;-
4;cpu02;2d/194baa;nf-2d194baad3f7505f8b19e3bebe65fc78;MAKE_GENOME_FILTER;genome.fa;MAKE_GENOME_FILTER (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711747272551;1711747276000;1711747276000;3449;190;-;74.5;0.0;3264512;5615616;3264512;5632000;12988133;1259;463;17;0;16384;5;2;/data/work/2d/194baad3f7505f8b19e3bebe65fc78;-;-
62;cpu09;54/def8bc;nf-54def8bcd60dd70e37ea27b1a8b627fe;output_documentation;-;output_documentation;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711747274054;1711747277000;1711747278000;3946;297;-;75.3;0.0;3235840;5615616;3235840;5632000;3550769;1315234;582;13;0;1318912;3;3;/data/work/54/def8bcd60dd70e37ea27b1a8b627fe;-;-
2;cpu10;05/9b11e9;nf-059b11e9bafbc6e6d56e587b556e5128;BWA_INDEX;genome.fa;BWA_INDEX (genome.fa);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;43200000;-;53687091200;1;1711747272422;1711747275000;1711747281000;8578;5923;-;93.2;0.0;60825600;65286144;60825600;65302528;49257484;33434039;1704;50;0;33468416;412;500;/data/work/05/9b11e9bafbc6e6d56e587b556e5128;-;-
11;cpu09;9b/8949a1;nf-9b8949a1d8ca119348cb85b74648cd8a;FASTQC;OSMOTIC_STRESS_T0A_R2_T1;FASTQC (OSMOTIC_STRESS_T0A_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272630;1711747274000;1711747280000;7370;5513;-;191.8;0.2;296919040;4557074432;297021440;4614062080;41604220;4172521;36074;12548;0;4730880;12;6;/data/work/9b/8949a1d8ca119348cb85b74648cd8a;-;-
16;cpu10;79/966a4c;nf-79966a4c068c8aee5f3a0f7194e293bd;FASTQC;OSMOTIC_STRESS_T0D_R1_T1;FASTQC (OSMOTIC_STRESS_T0D_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272772;1711747275000;1711747280000;7228;4531;-;229.5;0.2;242638848;4554977280;242638848;4614062080;41550540;4199970;35962;12558;0;4616192;11;15;/data/work/79/966a4c068c8aee5f3a0f7194e293bd;-;-
17;cpu09;cd/2d0b84;nf-cd2d0b849274b4c8b839d05b16a34d93;FASTQC;OSMOTIC_STRESS_T0D_R2_T1;FASTQC (OSMOTIC_STRESS_T0D_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272880;1711747275000;1711747281000;8120;5535;-;192.0;0.2;286687232;4557074432;286781440;4614062080;41595609;4172520;36034;12571;0;4718592;11;11;/data/work/cd/2d0b849274b4c8b839d05b16a34d93;-;-
19;cpu10;1c/5d3a4a;nf-1c5d3a4ac89fb2953ecfc9c46fcf2001;FASTQC;OSMOTIC_STRESS_T0E_R2_T1;FASTQC (OSMOTIC_STRESS_T0E_R2_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272933;1711747275000;1711747280000;7067;4532;-;232.3;0.2;246480896;4557074432;246480896;4614062080;41603539;4172518;36022;12525;0;4603904;11;11;/data/work/1c/5d3a4ac89fb2953ecfc9c46fcf2001;-;-
61;cpu02;c2/59ffee;nf-c259ffeef1494901b18c3acc399faf64;get_software_versions;-;get_software_versions;COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711747274029;1711747276000;1711747283000;8971;6411;-;91.3;0.1;99233792;4511629312;99233792;4511694848;51680084;40440;13220;111;0;225280;54;167;/data/work/c2/59ffeef1494901b18c3acc399faf64;-;-
63;cpu09;9e/adb8fd;nf-9eadb8fd3462e12ccd8ee7bc5d5812ea;MAKE_TSS_BED;genes.bed;MAKE_TSS_BED (genes.bed);COMPLETED;0;-;nfcore/atacseq:1.2.2;1;14400000;-;6442450944;1;1711747277437;1711747278000;1711747278000;563;425;-;9.2;0.0;3211264;5615616;3211264;5632000;854736;611004;230;39;0;212992;2;2;/data/work/9e/adb8fd3462e12ccd8ee7bc5d5812ea;-;-
5;cpu08;82/dd678e;nf-82dd678e01ecd18dea77455e78fd2d5a;FASTQC;OSMOTIC_STRESS_T0_R1_T1;FASTQC (OSMOTIC_STRESS_T0_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272526;1711747273000;1711747282000;9474;8984;-;205.4;0.2;273809408;4557074432;274886656;4617908224;41562903;4199873;36163;12512;0;4595712;13;12;/data/work/82/dd678e01ecd18dea77455e78fd2d5a;-;-
7;cpu02;2b/28f3dc;nf-2b28f3dc25cef1f3ee1fc6a7bac7ffcd;FASTQC;OSMOTIC_STRESS_T0A_R1_T1;FASTQC (OSMOTIC_STRESS_T0A_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272596;1711747276000;1711747283000;10404;6751;-;214.6;0.2;298819584;4557074432;301326336;4616159232;41561164;4199971;36100;12558;0;4657152;11;13;/data/work/2b/28f3dc25cef1f3ee1fc6a7bac7ffcd;-;-
12;cpu08;d7/b2bffa;nf-d7b2bffa13ed6b648a73ae0a0b618818;FASTQC;OSMOTIC_STRESS_T0B_R1_T1;FASTQC (OSMOTIC_STRESS_T0B_R1_T1);COMPLETED;0;-;nfcore/atacseq:1.2.2;6;28800000;-;38654705664;1;1711747272690;1711747273000;1711747282000;9310;8953;-;218.6;0.2;281489408;4557074432;284999680;4617908224;41562344;4199971;36144;12558;0;4591616;11;13;/data/work/d7/b2bffa13ed6b648a73ae0a0b618818;-;-
